curr_id,contract,sex,car,income,credit,income_type,education,family_status,house,start_day,organization
103050,Revolving loans,M,Y,202500,360000,Working,Higher education,Civil marriage,House / apartment,TUESDAY,Trade: type 2
103051,Cash loans,F,N,112500,276277.5,Working,Secondary / secondary special,Married,House / apartment,MONDAY,Medicine
103052,Cash loans,F,N,135000,1075500,Working,Secondary / secondary special,Married,House / apartment,SUNDAY,Self-employed
103053,Cash loans,M,Y,225000,1237500,Working,Secondary / secondary special,Married,House / apartment,FRIDAY,Business Entity Type 3
103054,Cash loans,M,Y,315000,497520,Working,Secondary / secondary special,Married,House / apartment,THURSDAY,Transport: type 4
103055,Cash loans,F,Y,90000,469147.5,Working,Higher education,Married,House / apartment,SATURDAY,Postal
103057,Cash loans,M,N,216000,755190,Pensioner,Secondary / secondary special,Married,House / apartment,TUESDAY,XNA
103058,Cash loans,F,N,135000,265500,Working,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Business Entity Type 2
103059,Revolving loans,F,N,135000,180000,Working,Secondary / secondary special,Civil marriage,House / apartment,MONDAY,Trade: type 7
103060,Cash loans,F,N,81000,269550,Working,Secondary / secondary special,Civil marriage,House / apartment,THURSDAY,Business Entity Type 3
103061,Cash loans,M,N,135000,829584,Working,Secondary / secondary special,Married,House / apartment,TUESDAY,Business Entity Type 3
103063,Cash loans,F,N,157500,1574532,Commercial associate,Higher education,Married,House / apartment,TUESDAY,School
103064,Cash loans,M,N,225000,379008,Commercial associate,Higher education,Single / not married,House / apartment,FRIDAY,Business Entity Type 3
103065,Cash loans,F,N,112500,593010,Working,Secondary / secondary special,Married,With parents,SATURDAY,Trade: type 3
103066,Cash loans,F,N,315000,1800000,Commercial associate,Higher education,Married,House / apartment,MONDAY,Business Entity Type 3
103067,Cash loans,F,N,180000,1350000,State servant,Secondary / secondary special,Married,House / apartment,SUNDAY,Business Entity Type 2
103068,Cash loans,F,Y,54000,225000,Pensioner,Secondary / secondary special,Married,House / apartment,TUESDAY,XNA
103069,Cash loans,F,N,180000,1325475,Pensioner,Secondary / secondary special,Single / not married,House / apartment,SATURDAY,XNA
103070,Revolving loans,M,Y,225000,450000,Commercial associate,Higher education,Married,House / apartment,SUNDAY,Business Entity Type 3
103071,Cash loans,F,N,90000,504000,Working,Secondary / secondary special,Single / not married,House / apartment,WEDNESDAY,Security
103072,Cash loans,F,Y,90000,624289.5,Pensioner,Secondary / secondary special,Married,House / apartment,TUESDAY,XNA
103073,Cash loans,M,Y,94500,207000,Commercial associate,Secondary / secondary special,Married,House / apartment,FRIDAY,Self-employed
103074,Cash loans,M,N,337500,497520,Commercial associate,Secondary / secondary special,Separated,House / apartment,SATURDAY,Business Entity Type 3
103075,Cash loans,F,N,166500,682875,Commercial associate,Incomplete higher,Civil marriage,House / apartment,THURSDAY,Business Entity Type 3
103076,Cash loans,F,N,121500,675000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,FRIDAY,Self-employed
103077,Cash loans,F,N,157500,582804,Working,Secondary / secondary special,Married,House / apartment,THURSDAY,Business Entity Type 3
103079,Cash loans,F,Y,135000,450000,Working,Higher education,Single / not married,House / apartment,SATURDAY,Self-employed
103080,Cash loans,F,N,202500,985747.5,Working,Secondary / secondary special,Married,Municipal apartment,MONDAY,Self-employed
103081,Cash loans,F,Y,405000,1928304,Commercial associate,Higher education,Married,House / apartment,WEDNESDAY,Business Entity Type 3
103082,Cash loans,F,N,67500,170640,Working,Lower secondary,Civil marriage,Municipal apartment,TUESDAY,Business Entity Type 3
103084,Cash loans,M,Y,450000,1800000,Commercial associate,Higher education,Married,House / apartment,FRIDAY,Business Entity Type 3
103085,Cash loans,M,Y,391500,808650,State servant,Secondary / secondary special,Single / not married,House / apartment,FRIDAY,Other
103086,Cash loans,M,Y,315000,900000,Working,Incomplete higher,Married,House / apartment,TUESDAY,Business Entity Type 3
103087,Cash loans,M,N,180000,254700,Working,Secondary / secondary special,Married,Rented apartment,FRIDAY,Trade: type 3
103088,Cash loans,F,N,180000,1288350,Pensioner,Secondary / secondary special,Single / not married,House / apartment,MONDAY,XNA
103089,Cash loans,M,Y,77625,312768,Commercial associate,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Other
103090,Cash loans,F,Y,135000,450000,Commercial associate,Secondary / secondary special,Married,With parents,THURSDAY,Hotel
103091,Cash loans,F,N,99000,417024,Pensioner,Secondary / secondary special,Single / not married,House / apartment,WEDNESDAY,XNA
103093,Cash loans,M,Y,360000,728460,State servant,Higher education,Married,Municipal apartment,SUNDAY,School
103094,Cash loans,F,Y,108000,900000,Commercial associate,Higher education,Married,House / apartment,FRIDAY,Business Entity Type 3
103095,Revolving loans,M,N,180000,270000,Working,Secondary / secondary special,Married,House / apartment,MONDAY,Agriculture
103098,Cash loans,F,Y,180000,225000,Commercial associate,Higher education,Civil marriage,House / apartment,WEDNESDAY,Business Entity Type 3
103099,Cash loans,F,N,202500,569398.5,Working,Secondary / secondary special,Widow,House / apartment,MONDAY,Business Entity Type 3
103100,Cash loans,F,N,81000,814041,Working,Secondary / secondary special,Married,House / apartment,MONDAY,Kindergarten
103101,Cash loans,M,N,121500,1042560,Working,Secondary / secondary special,Civil marriage,House / apartment,WEDNESDAY,Industry: type 11
103103,Cash loans,F,N,171000,343800,Working,Secondary / secondary special,Married,House / apartment,TUESDAY,Business Entity Type 3
103104,Cash loans,M,N,108000,225000,Working,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Government
103105,Cash loans,M,Y,54000,436032,Pensioner,Secondary / secondary special,Married,Municipal apartment,THURSDAY,XNA
103106,Cash loans,F,N,81000,225000,Working,Higher education,Civil marriage,House / apartment,SATURDAY,Business Entity Type 3
103107,Cash loans,F,N,162000,207306,Working,Higher education,Married,House / apartment,FRIDAY,Bank
103108,Cash loans,M,Y,180000,1436850,Working,Secondary / secondary special,Married,House / apartment,MONDAY,Business Entity Type 3
103109,Cash loans,F,N,427500,1350000,Working,Higher education,Married,House / apartment,THURSDAY,Self-employed
103110,Cash loans,F,N,270000,675000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,TUESDAY,Self-employed
103111,Cash loans,M,N,54000,284400,Pensioner,Secondary / secondary special,Married,House / apartment,WEDNESDAY,XNA
103113,Revolving loans,M,Y,45000,180000,Working,Secondary / secondary special,Married,House / apartment,WEDNESDAY,Agriculture
103114,Cash loans,F,N,180000,1252363.5,Working,Secondary / secondary special,Married,House / apartment,WEDNESDAY,School
103115,Cash loans,M,N,135000,101880,Working,Incomplete higher,Single / not married,With parents,TUESDAY,Other
103116,Revolving loans,F,N,45000,382500,Working,Secondary / secondary special,Married,House / apartment,TUESDAY,Self-employed
103117,Cash loans,F,N,67500,283419,Pensioner,Secondary / secondary special,Widow,House / apartment,TUESDAY,XNA
103118,Cash loans,F,N,49500,450000,Working,Secondary / secondary special,Married,House / apartment,TUESDAY,Medicine
103119,Cash loans,M,Y,225000,900000,Working,Higher education,Married,House / apartment,THURSDAY,Housing
103120,Cash loans,F,N,90000,284400,Working,Lower secondary,Civil marriage,House / apartment,THURSDAY,Agriculture
103121,Cash loans,F,N,135000,497520,Working,Secondary / secondary special,Married,House / apartment,SUNDAY,Other
103122,Cash loans,F,N,108000,454500,Working,Secondary / secondary special,Single / not married,House / apartment,WEDNESDAY,Security Ministries
103123,Cash loans,M,Y,90000,412942.5,Working,Secondary / secondary special,Single / not married,House / apartment,TUESDAY,Construction
103124,Cash loans,F,N,90000,566055,Pensioner,Secondary / secondary special,Widow,House / apartment,MONDAY,XNA
103125,Revolving loans,F,N,270000,337500,Pensioner,Secondary / secondary special,Widow,House / apartment,THURSDAY,XNA
103126,Cash loans,F,N,90000,225000,Pensioner,Secondary / secondary special,Married,House / apartment,TUESDAY,XNA
103127,Cash loans,F,N,135000,479700,Working,Secondary / secondary special,Married,House / apartment,SATURDAY,School
103128,Cash loans,F,N,315000,206271,Pensioner,Secondary / secondary special,Married,House / apartment,SATURDAY,XNA
103129,Cash loans,F,N,292500,673875,Commercial associate,Higher education,Separated,House / apartment,MONDAY,Transport: type 4
103130,Cash loans,F,N,112500,571446,Working,Secondary / secondary special,Married,House / apartment,SATURDAY,Other
103131,Cash loans,F,N,112500,675000,Working,Secondary / secondary special,Married,House / apartment,THURSDAY,Kindergarten
103133,Cash loans,M,Y,157500,274500,Working,Secondary / secondary special,Separated,House / apartment,MONDAY,Other
103134,Revolving loans,M,N,112500,337500,Working,Secondary / secondary special,Married,House / apartment,THURSDAY,Business Entity Type 3
103135,Cash loans,M,N,112500,900000,Working,Secondary / secondary special,Married,House / apartment,FRIDAY,Business Entity Type 2
103136,Cash loans,M,Y,157500,652500,Working,Secondary / secondary special,Married,House / apartment,TUESDAY,Self-employed
103137,Cash loans,F,N,225000,1546020,Commercial associate,Secondary / secondary special,Married,House / apartment,FRIDAY,Business Entity Type 3
103138,Cash loans,M,Y,112500,66222,Working,Secondary / secondary special,Married,House / apartment,SUNDAY,Business Entity Type 3
103139,Cash loans,M,Y,135000,224136,Working,Secondary / secondary special,Married,House / apartment,MONDAY,Business Entity Type 3
103140,Cash loans,F,Y,135000,942300,Working,Secondary / secondary special,Widow,House / apartment,SATURDAY,Other
103141,Cash loans,F,N,180000,1288350,Working,Secondary / secondary special,Widow,House / apartment,THURSDAY,Trade: type 7
103142,Cash loans,F,N,112500,855000,Working,Secondary / secondary special,Married,House / apartment,FRIDAY,Services
103143,Cash loans,M,Y,418500,298512,Working,Higher education,Single / not married,House / apartment,FRIDAY,Self-employed
103148,Cash loans,M,Y,180000,592560,Working,Secondary / secondary special,Married,House / apartment,MONDAY,Housing
103149,Cash loans,F,Y,157500,418500,Working,Secondary / secondary special,Single / not married,House / apartment,FRIDAY,Self-employed
103150,Cash loans,F,N,112500,247500,Pensioner,Higher education,Married,House / apartment,MONDAY,XNA
103151,Cash loans,M,Y,202500,1037128.5,Working,Secondary / secondary special,Married,Municipal apartment,TUESDAY,Security Ministries
103152,Cash loans,M,N,180000,1507500,Working,Academic degree,Civil marriage,House / apartment,WEDNESDAY,Culture
103153,Cash loans,F,N,157500,1096020,Working,Higher education,Married,House / apartment,SATURDAY,Business Entity Type 2
103154,Revolving loans,F,N,121500,337500,Commercial associate,Secondary / secondary special,Married,House / apartment,SUNDAY,Kindergarten
103155,Cash loans,F,N,76500,508495.5,State servant,Secondary / secondary special,Married,House / apartment,TUESDAY,Kindergarten
103156,Cash loans,F,Y,67500,157500,Working,Secondary / secondary special,Married,Office apartment,MONDAY,Other
103157,Revolving loans,M,Y,180000,270000,Working,Secondary / secondary special,Married,House / apartment,TUESDAY,Business Entity Type 3
103159,Cash loans,F,Y,103500,1467612,Working,Higher education,Married,House / apartment,WEDNESDAY,Business Entity Type 3
103160,Cash loans,F,N,121500,1066320,Working,Secondary / secondary special,Married,House / apartment,FRIDAY,Industry: type 7
103161,Cash loans,M,N,337500,755190,Working,Secondary / secondary special,Married,House / apartment,MONDAY,Business Entity Type 3
103162,Cash loans,F,N,247675.5,1575000,Commercial associate,Higher education,Married,House / apartment,THURSDAY,Business Entity Type 3
103163,Cash loans,M,Y,171000,675000,Working,Secondary / secondary special,Married,House / apartment,THURSDAY,Industry: type 11
103164,Cash loans,M,Y,292500,370629,Working,Higher education,Married,House / apartment,TUESDAY,Military
103165,Cash loans,F,Y,173250,906228,Commercial associate,Secondary / secondary special,Married,With parents,TUESDAY,Business Entity Type 3
103166,Cash loans,M,N,202500,808650,Working,Secondary / secondary special,Married,House / apartment,SUNDAY,Other
103167,Cash loans,M,N,405000,733315.5,Commercial associate,Higher education,Single / not married,With parents,FRIDAY,Business Entity Type 3
103168,Cash loans,M,Y,382500,1096020,Commercial associate,Higher education,Civil marriage,Rented apartment,FRIDAY,Business Entity Type 3
103169,Cash loans,M,N,81000,629320.5,Working,Lower secondary,Married,House / apartment,WEDNESDAY,Business Entity Type 1
103170,Cash loans,F,N,202500,1218906,State servant,Higher education,Married,House / apartment,FRIDAY,University
103172,Cash loans,F,Y,270000,343800,Commercial associate,Secondary / secondary special,Married,House / apartment,FRIDAY,Other
103174,Cash loans,M,N,135000,276277.5,Commercial associate,Secondary / secondary special,Married,House / apartment,SUNDAY,Medicine
103175,Cash loans,M,Y,135000,269550,Working,Secondary / secondary special,Married,House / apartment,THURSDAY,Security
103176,Cash loans,F,N,180000,640764,Working,Secondary / secondary special,Separated,With parents,FRIDAY,Kindergarten
103177,Cash loans,M,Y,337500,319981.5,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,FRIDAY,Security
103178,Cash loans,F,Y,99000,1012500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,MONDAY,Business Entity Type 3
103179,Revolving loans,M,Y,135000,270000,Working,Secondary / secondary special,Married,House / apartment,MONDAY,Security
