prev_id,curr_id,contract,amount,credit,down_payment,start_day,purpose,contract_status,payment_type,reject_reason,client,product_type,channel ,yield_group
2654880,100816,Cash loans,0,0,,THURSDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1303083,100816,Cash loans,216000,318645,,THURSDAY,XNA,Refused,XNA,HC,Repeater,x-sell,Credit and cash offices,middle
2176509,100816,Cash loans,0,0,,TUESDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Contact center,XNA
1229137,100816,Cash loans,315000,339948,,FRIDAY,XNA,Refused,XNA,HC,Repeater,x-sell,Contact center,middle
1378783,100816,Cash loans,0,0,,FRIDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2756934,100816,Cash loans,0,0,,THURSDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2494017,100816,Cash loans,0,0,,THURSDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1585940,100816,Revolving loans,90000,90000,,MONDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Credit and cash offices,XNA
1458445,100816,Cash loans,454500,544491,,FRIDAY,XNA,Refused,XNA,HC,Repeater,x-sell,Contact center,low_normal
2181223,100818,Consumer loans,62955,78354,0,FRIDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
2568332,100818,Consumer loans,62055,58797,6205.5,SATURDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Regional / Local,high
2735436,100818,Cash loans,0,0,,SUNDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2529084,100818,Consumer loans,53955,42592.5,13500,SATURDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
1934545,100819,Cash loans,0,0,,WEDNESDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2730061,100819,Revolving loans,0,0,,WEDNESDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1528404,100819,Cash loans,0,0,,MONDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1201001,100820,Consumer loans,53955,48762,6750,FRIDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,low_normal
1822835,100821,Consumer loans,114057,114057,0,MONDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,low_action
2575370,100821,Consumer loans,83088,83088,0,TUESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,low_action
1731470,100821,Cash loans,0,0,,THURSDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2243708,100822,Consumer loans,134955,134955,0,TUESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Regional / Local,low_normal
2587565,100822,Consumer loans,143955,143235,,SATURDAY,XAP,Refused,XNA,XNA,Repeater,XNA,Country-wide,middle
2047760,100824,Cash loans,0,0,,SUNDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1586652,100824,Cash loans,450000,545040,,SUNDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
2287000,100824,Consumer loans,75429,91359,0,THURSDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,low_action
2516493,100824,Revolving loans,270000,450000,,MONDAY,XAP,Refused,XNA,HC,Repeater,x-sell,Credit and cash offices,XNA
2078276,100825,Consumer loans,174073.5,170518.5,17410.5,THURSDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,low_action
2534867,100825,Cash loans,0,0,,MONDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1412834,100825,Consumer loans,201645,177601.5,40329,TUESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
1172582,100825,Cash loans,1129500,1162300.5,,SATURDAY,XNA,Approved,XNA,XAP,Repeater,x-sell,Contact center,low_action
2638509,100825,Cash loans,495000,573408,,MONDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,low_normal
1336007,100826,Revolving loans,0,337500,,MONDAY,XAP,Approved,XNA,XAP,Refreshed,x-sell,Credit and cash offices,XNA
1264119,100826,Cash loans,247500,336361.5,,MONDAY,XNA,Approved,Cash through the bank,XAP,Refreshed,x-sell,Credit and cash offices,middle
2136950,100827,Consumer loans,83151,83151,0,WEDNESDAY,XAP,Unused offer,Cash through the bank,CLIENT,Repeater,XNA,Country-wide,XNA
1844189,100827,Consumer loans,294300,250978.5,58860,SUNDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Stone,low_normal
1564578,100828,Consumer loans,52645.5,52645.5,0,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,low_action
1434599,100829,Consumer loans,106717.5,117985.5,0,FRIDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,middle
2311356,100830,Cash loans,1372500,1470330,,FRIDAY,Repairs,Refused,Cash through the bank,VERIF,New,walk-in,Credit and cash offices,low_normal
1313481,100830,Cash loans,157500,167895,,THURSDAY,XNA,Approved,Cash through the bank,XAP,New,x-sell,Credit and cash offices,low_normal
1722632,100830,Cash loans,0,0,,THURSDAY,XNA,Canceled,XNA,XAP,New,XNA,Credit and cash offices,XNA
1810044,100830,Cash loans,0,0,,SUNDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1089107,100830,Cash loans,1372500,1470330,,THURSDAY,Repairs,Canceled,Cash through the bank,XAP,New,walk-in,Credit and cash offices,low_normal
1734572,100830,Cash loans,0,0,,WEDNESDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1291339,100830,Cash loans,0,0,,FRIDAY,XNA,Canceled,XNA,XAP,New,XNA,Credit and cash offices,XNA
2475428,100831,Consumer loans,88726.5,88726.5,0,MONDAY,XAP,Refused,Cash through the bank,XNA,Repeater,XNA,Country-wide,XNA
2165415,100831,Consumer loans,75600,58356,22500,SATURDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,high
2737338,100831,Cash loans,1215000,1267924.5,,MONDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
1381993,100831,Cash loans,45000,45000,,SUNDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,high
2282829,100831,Cash loans,135000,163732.5,,FRIDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,high
2282831,100831,Cash loans,225000,271300.5,,SATURDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
1544079,100831,Cash loans,135000,163732.5,,FRIDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,high
1653702,100831,Consumer loans,21645,21645,0,FRIDAY,XAP,Refused,Cash through the bank,XNA,Repeater,XNA,Country-wide,XNA
2006245,100831,Cash loans,54000,65110.5,,SUNDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
2486840,100831,Consumer loans,80955,79078.5,9000,TUESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,high
2573701,100832,Cash loans,0,0,,MONDAY,XNA,Canceled,XNA,XAP,Refreshed,XNA,Credit and cash offices,XNA
2142070,100832,Consumer loans,66591,64876.5,6660,SUNDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,low_normal
1163899,100833,Consumer loans,33975,33102,3397.5,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,low_normal
1366401,100833,Revolving loans,0,67500,,SUNDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Country-wide,XNA
1268136,100833,Consumer loans,99675,99675,0,THURSDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,low_normal
2496164,100833,Consumer loans,28120.5,27396,2812.5,TUESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,low_normal
2027733,100834,Consumer loans,23044.5,23044.5,0,SUNDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,low_action
1772424,100834,Cash loans,607500,655614,,FRIDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,high
2113197,100834,Cash loans,225000,255996,,THURSDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,high
1878750,100835,Consumer loans,53325,46413,10665,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,middle
2819225,100836,Consumer loans,102397.5,111406.5,0,THURSDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,middle
1415862,100837,Consumer loans,67090.5,68787,4500,MONDAY,XAP,Approved,XNA,XAP,New,XNA,Stone,high
1276448,100837,Consumer loans,210204,246276,0,MONDAY,XAP,Approved,Cash through the bank,XAP,Refreshed,XNA,Regional / Local,low_action
2703026,100838,Consumer loans,76495.5,78156,7650,MONDAY,XAP,Approved,XNA,XAP,New,XNA,Stone,middle
2441223,100839,Revolving loans,0,0,,TUESDAY,XAP,Canceled,XNA,XAP,New,XNA,Credit and cash offices,XNA
1717325,100839,Revolving loans,135000,135000,,TUESDAY,XAP,Approved,XNA,XAP,New,walk-in,Credit and cash offices,XNA
1861726,100842,Cash loans,0,0,,MONDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1523942,100842,Revolving loans,0,315000,,WEDNESDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Contact center,XNA
1507506,100842,Cash loans,1350000,1467612,,SATURDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,Credit and cash offices,low_normal
2664706,100842,Cash loans,0,0,,FRIDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1314719,100842,Cash loans,1350000,1574532,,FRIDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,Credit and cash offices,low_normal
2559020,100842,Consumer loans,152073,149179.5,14850,SATURDAY,XAP,Approved,XNA,XAP,New,XNA,Country-wide,middle
2386588,100842,Consumer loans,145660.5,144936,14566.5,WEDNESDAY,XAP,Approved,XNA,XAP,Repeater,XNA,Regional / Local,middle
2116814,100844,Consumer loans,47927.7,43132.5,4795.2,SUNDAY,XAP,Approved,Cash through the bank,XAP,Refreshed,XNA,Country-wide,middle
1026514,100845,Consumer loans,100743.3,111379.5,1.8,MONDAY,XAP,Approved,XNA,XAP,New,XNA,Regional / Local,middle
1569638,100846,Revolving loans,247500,247500,,WEDNESDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Credit and cash offices,XNA
2283154,100846,Cash loans,90000,95940,,SATURDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,low_normal
2188384,100846,Cash loans,67500,69727.5,,THURSDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
2328994,100846,Cash loans,45000,46485,,MONDAY,Other,Approved,Cash through the bank,XAP,Repeater,walk-in,Credit and cash offices,high
2570003,100846,Cash loans,45000,46485,0,MONDAY,XNA,Approved,Cash through the bank,XAP,New,walk-in,Credit and cash offices,high
2352860,100846,Cash loans,58500,62361,,MONDAY,Urgent needs,Refused,XNA,HC,Repeater,walk-in,Credit and cash offices,middle
2145295,100846,Cash loans,0,0,,WEDNESDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1441748,100847,Consumer loans,85045.5,82854,8505,SATURDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,high
1183676,100847,Consumer loans,37552.5,40855.5,4500,SUNDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,high
2341710,100848,Consumer loans,89995.5,103977,0,FRIDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,middle
1608323,100848,Cash loans,0,0,,SATURDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2845167,100849,Consumer loans,58324.5,58324.5,0,TUESDAY,XAP,Refused,Cash through the bank,LIMIT,Repeater,XNA,Stone,XNA
1214872,100849,Consumer loans,33255,32836.5,3375,MONDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,high
1284355,100849,Consumer loans,39019.5,38578.5,3915,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Stone,high
1205384,100851,Consumer loans,47965.5,50499,0,FRIDAY,XAP,Approved,Cash through the bank,XAP,Refreshed,XNA,Regional / Local,middle
2701576,100852,Consumer loans,98545.5,108954,0,SUNDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Regional / Local,low_normal
1566979,100853,Consumer loans,24696,23085,2700,MONDAY,XAP,Refused,Cash through the bank,LIMIT,Repeater,XNA,Country-wide,high
1324614,100853,Cash loans,112500,119925,,THURSDAY,Everyday expenses,Refused,Cash through the bank,HC,Repeater,walk-in,Credit and cash offices,high
2169024,100853,Cash loans,337500,360891,,WEDNESDAY,XNA,Refused,Cash through the bank,LIMIT,Repeater,walk-in,Credit and cash offices,middle
1868895,100853,Consumer loans,23805,21676.5,3150,SATURDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,high
2792681,100853,Consumer loans,36382.5,22882.5,13500,SATURDAY,XAP,Refused,Cash through the bank,SCO,Repeater,XNA,Country-wide,low_normal
1418017,100853,Cash loans,112500,119925,,MONDAY,XNA,Approved,Cash through the bank,XAP,Repeater,walk-in,Credit and cash offices,low_normal
2679936,100854,Cash loans,0,0,,SATURDAY,XNA,Refused,XNA,HC,Repeater,XNA,Credit and cash offices,XNA
2094207,100854,Cash loans,0,0,,THURSDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2115173,100854,Cash loans,180000,228546,,SUNDAY,XNA,Refused,Cash through the bank,SCO,Repeater,x-sell,Credit and cash offices,high
2578109,100854,Revolving loans,45000,45000,,SUNDAY,XAP,Approved,XNA,XAP,Refreshed,walk-in,Country-wide,XNA
2619717,100856,Consumer loans,71955,83353.5,0,THURSDAY,XAP,Refused,Cash through the bank,LIMIT,Repeater,XNA,Regional / Local,middle
2619381,100856,Consumer loans,45004.5,45004.5,0,MONDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Regional / Local,low_action
2698381,100856,Consumer loans,42250.5,53212.5,0,MONDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Regional / Local,middle
1248463,100856,Cash loans,0,0,,FRIDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1482662,100856,Consumer loans,71955,83353.5,0,THURSDAY,XAP,Refused,Cash through the bank,LIMIT,Repeater,XNA,Regional / Local,high
1878622,100856,Cash loans,0,0,,TUESDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2816898,100858,Consumer loans,62100,61794,6210,THURSDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Stone,middle
1884734,100858,Consumer loans,26955,25542,2695.5,FRIDAY,XAP,Approved,XNA,XAP,Repeater,XNA,Stone,middle
2741147,100859,Revolving loans,0,540000,,WEDNESDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,Credit and cash offices,XNA
2750147,100859,Cash loans,1129500,1195101,,MONDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,Credit and cash offices,low_normal
2326955,100859,Cash loans,0,0,,WEDNESDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1479219,100859,Cash loans,0,0,,MONDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1852512,100859,Consumer loans,449100,404190,44910,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Stone,middle
1884589,100859,Cash loans,990000,1104997.5,,MONDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,Credit and cash offices,low_normal
1343632,100859,Cash loans,270000,305181,,WEDNESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,low_normal
1043042,100859,Cash loans,427500,544900.5,,WEDNESDAY,Other,Approved,Cash through the bank,XAP,Repeater,walk-in,Credit and cash offices,middle
1920031,100860,Consumer loans,143910,121410,22500,FRIDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
2447843,100860,Consumer loans,116955,105259.5,11695.5,SUNDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,middle
2094054,100861,Cash loans,0,0,,FRIDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1282937,100861,Revolving loans,0,360000,,FRIDAY,XAP,Approved,XNA,XAP,Repeater,x-sell,AP+ (Cash loan),XNA
2543358,100861,Cash loans,450000,521280,,FRIDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,middle
2125972,100861,Cash loans,0,0,,FRIDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2820228,100861,Consumer loans,59355,38799,22500,FRIDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Regional / Local,middle
1369424,100862,Consumer loans,71995.5,68215.5,7200,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
1697169,100862,Consumer loans,68400,34110,36000,MONDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,middle
1363571,100862,Consumer loans,87525,85270.5,8752.5,TUESDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,low_normal
1316244,100862,Consumer loans,61155,60489,6115.5,THURSDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,middle
2210339,100863,Consumer loans,41256,42471,2610,WEDNESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,high
1412747,100863,Consumer loans,34515,34123.5,3465,THURSDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Country-wide,high
1463082,100863,Cash loans,90000,98910,,TUESDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Country-wide,middle
2608407,100864,Consumer loans,66510,70020,0,SATURDAY,XAP,Approved,Cash through the bank,XAP,Repeater,XNA,Regional / Local,low_normal
1229375,100865,Consumer loans,42570,33570,9000,WEDNESDAY,XAP,Refused,Cash through the bank,SCO,Repeater,XNA,Stone,high
1842018,100865,Consumer loans,42570,38313,4257,WEDNESDAY,XAP,Refused,Cash through the bank,SCO,Repeater,XNA,Stone,high
2375173,100865,Cash loans,1129500,1335586.5,,THURSDAY,XNA,Refused,Cash through the bank,HC,Repeater,x-sell,Credit and cash offices,low_normal
1578801,100865,Cash loans,270000,270000,,WEDNESDAY,XNA,Approved,XNA,XAP,Repeater,x-sell,Contact center,middle
1740501,100866,Consumer loans,41130,34524,8235,TUESDAY,XAP,Approved,Cash through the bank,XAP,Refreshed,XNA,Country-wide,high
2519320,100866,Consumer loans,107185.5,107185.5,0,THURSDAY,XAP,Refused,Cash through the bank,XNA,Repeater,XNA,Country-wide,XNA
2690664,100867,Cash loans,225000,232425,,MONDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,low_normal
2549604,100867,Cash loans,0,0,,MONDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1706882,100867,Cash loans,0,0,,MONDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2216012,100867,Cash loans,180000,191880,,MONDAY,XNA,Approved,XNA,XAP,Refreshed,x-sell,Contact center,middle
1244986,100867,Cash loans,225000,232425,,MONDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,low_normal
1883127,100867,Cash loans,225000,232425,,MONDAY,XNA,Approved,Cash through the bank,XAP,Repeater,x-sell,Credit and cash offices,low_normal
2809254,100867,Cash loans,0,0,,THURSDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1344378,100867,Cash loans,0,0,,WEDNESDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1770252,100867,Consumer loans,103455,87484.5,23850,TUESDAY,XAP,Approved,XNA,XAP,New,XNA,Country-wide,high
1757728,100867,Cash loans,0,0,,MONDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2293570,100867,Cash loans,99000,105534,,TUESDAY,XNA,Approved,Cash through the bank,XAP,Refreshed,x-sell,Credit and cash offices,middle
1600360,100868,Consumer loans,37390.5,36427.5,3739.5,SUNDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,middle
2019428,100868,Cash loans,180000,229603.5,0,SATURDAY,Other,Refused,Cash through the bank,LIMIT,Repeater,walk-in,Credit and cash offices,high
2244914,100869,Consumer loans,61042.5,58563,6106.5,THURSDAY,XAP,Approved,XNA,XAP,Repeater,XNA,Regional / Local,middle
1896659,100869,Consumer loans,51516,50287.5,3600,SATURDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,high
2657299,100871,Consumer loans,33075,35694,0,TUESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Country-wide,middle
2358194,100871,Cash loans,0,0,,THURSDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2202702,100871,Cash loans,0,0,,THURSDAY,XNA,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
1972171,100871,Revolving loans,0,0,,FRIDAY,XAP,Canceled,XNA,XAP,Repeater,XNA,Credit and cash offices,XNA
2377892,100872,Consumer loans,67590,70933.5,0,TUESDAY,XAP,Approved,Cash through the bank,XAP,New,XNA,Regional / Local,low_normal
2138872,100872,Consumer loans,89415,64030.5,31500,SATURDAY,XAP,Approved,XNA,XAP,Refreshed,XNA,Country-wide,middle
